msisdn,action,action_type,propensity,channel,rationale_WHY,message_HOW,guard_status,gen_source
97459109916,Retention_Save_25pct,Retention,0.2201,Email,Customer is 16 days from renewal.,"Dear Customer,

Customer is 16 days from renewal.

Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 16 days - switch with no penalty.

Ooredoo",APPROVED,offline
97456193278,Data_AddOn_5GB,NBO,0.1868,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97451431413,Data_AddOn_5GB,NBO,0.4187,Push,"Customer shows elevated churn risk, logged a recent complaint.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455165100,Data_AddOn_5GB,NBO,0.1936,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97451863561,10GB_Aggressive_HVC,Retention,0.2629,Email,Customer is 2 days from renewal.,"Dear Customer,

Customer is 2 days from renewal.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered and your renewal is in 2 days - switch with no penalty.

Ooredoo",APPROVED,offline
97451302186,Data_AddOn_5GB,NBO,0.2749,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454207393,Data_AddOn_5GB,NBO,0.2481,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97456489464,Data_AddOn_5GB,NBO,0.232,SMS,Customer is 5 days from renewal.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97458456985,Data_AddOn_5GB,NBO,0.2208,SMS,"Customer is a heavy data user (86% of cap), is 17 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457767528,Retention_Save_25pct,Retention,0.3403,Call,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","AGENT: Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk. Recommend: Based on your recent usage, our Retention Save 25pct keeps you covered.",APPROVED,offline
97452026553,Data_AddOn_5GB,NBO,0.132,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97459533879,Data_AddOn_5GB,NBO,0.1345,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454743797,Retention_Save_25pct,Retention,0.2098,Push,"Customer exceeded the data cap in 2 of the last 3 months, is 41 days from renewal.","Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 41 days - switch with no p",APPROVED,offline
97452514542,Data_AddOn_5GB,NBO,0.2289,Push,"Customer exceeded the data cap in 2 of the last 3 months, is 47 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457357718,10GB_Aggressive_HVC,Retention,0.438,SMS,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",SOFTENED,offline
97455180656,10GB_Aggressive_HVC,Retention,0.2682,Push,Customer exceeded the data cap in 1 of the last 3 months.,"Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",APPROVED,offline
97459465506,Data_AddOn_5GB,NBO,0.2562,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457846192,Retention_Save_25pct,Retention,0.2944,Push,"Customer exceeded the data cap in 3 of the last 3 months, shows elevated churn risk, logged a recent complaint.","Based on your recent usage, our Retention Save 25pct keeps you covered - tap to activate.",APPROVED,offline
97459676924,Data_AddOn_5GB,NBO,0.2145,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458347689,Retention_Save_25pct,Retention,0.1241,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is 30 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 30 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97452829553,Data_AddOn_5GB,NBO,0.1802,Email,"Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint.","Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97454041341,10GB_Aggressive_HVC,Retention,0.2668,Email,"Customer exceeded the data cap in 3 of the last 3 months, shows elevated churn risk.","Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months, shows elevated churn risk.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered.

Ooredoo",APPROVED,offline
97452039504,5G_Unlimited_Upgrade,Upsell,0.1338,Email,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (82% of cap).","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (82% of cap).

You're using 82% of your data - 5G Unlimited Upgrade gives you more headroom.

Ooredoo",APPROVED,offline
97457666455,10GB_Aggressive_HVC,Retention,0.159,SMS,Customer is an active HVC customer.,"Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97458663589,Data_AddOn_5GB,NBO,0.2447,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458918348,Data_AddOn_5GB,NBO,0.2071,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455988023,Data_AddOn_5GB,NBO,0.1865,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458635836,Retention_Save_25pct,Retention,0.5617,Call,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","AGENT: Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk. Recommend: Based on your recent usage, our Retention Save 25pct keeps you covered.",APPROVED,offline
97458809006,Data_AddOn_5GB,NBO,0.2166,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452675843,10GB_Aggressive_HVC,Retention,0.1692,Push,Customer logged a recent complaint.,"Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",APPROVED,offline
97459423309,Data_AddOn_5GB,NBO,0.2097,Push,"Customer exceeded the data cap in 2 of the last 3 months, is 59 days from renewal, logged a recent complaint.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454229028,200mins_Upsell,Upsell,0.4591,Call,Customer is a heavy data user (95% of cap).,AGENT: Customer is a heavy data user (95% of cap). Recommend: You're using 95% of your data - 200mins Upsell gives you more headroom.,APPROVED,offline
97458056993,Data_AddOn_5GB,NBO,0.2146,SMS,Customer is 39 days from renewal.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452721610,10GB_Aggressive_HVC,Retention,0.1265,SMS,Customer exceeded the data cap in 1 of the last 3 months.,"Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97453339767,Data_AddOn_5GB,NBO,0.2103,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97453614235,Data_AddOn_5GB,NBO,0.2126,Call,Customer is an active Mass customer.,AGENT: Customer is an active Mass customer. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97451491036,Data_AddOn_5GB,NBO,0.2082,Email,Customer is 4 days from renewal.,"Dear Customer,

Customer is 4 days from renewal.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97459715912,Data_AddOn_5GB,NBO,0.2151,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457046914,Retention_Save_25pct,Retention,0.1832,SMS,"Customer exceeded the data cap in 2 of the last 3 months, logged a recent complaint.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97453710241,Retention_Save_25pct,Retention,0.2038,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is 19 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 19 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97452142953,Data_AddOn_5GB,NBO,0.2582,SMS,Customer is an active Mass customer.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454961352,Data_AddOn_5GB,NBO,0.212,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454978702,Data_AddOn_5GB,NBO,0.1728,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97459168984,Data_AddOn_5GB,NBO,0.2135,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97451326916,5G_Unlimited_Upgrade,Upsell,0.1634,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (81% of cap).",Hi! You're using 81% of your data - 5G Unlimited Upgrade gives you more headroom. Reply YES. Ooredoo,APPROVED,offline
97454597706,Data_AddOn_5GB,NBO,0.2171,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455506554,Data_AddOn_5GB,NBO,0.178,SMS,Customer is an active Youth customer.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451605409,Roaming_Daily_Pass,CrossSell,0.1309,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Add Roaming Daily Pass to get more from your plan.

Ooredoo",APPROVED,offline
97457849486,10GB_Aggressive_HVC,Retention,0.37,Push,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",SOFTENED,offline
97456050405,Data_AddOn_5GB,NBO,0.1592,Push,"Customer exceeded the data cap in 2 of the last 3 months, is 18 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459337735,Data_AddOn_5GB,NBO,0.1463,Push,Customer is an active Youth customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97452725690,Data_AddOn_5GB,NBO,0.1591,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97454280772,Data_AddOn_5GB,NBO,0.2563,SMS,"Customer exceeded the data cap in 2 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97459197295,Retention_Save_25pct,Retention,0.2198,Email,"Customer exceeded the data cap in 1 of the last 3 months, is 15 days from renewal.","Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months, is 15 days from renewal.

Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 15 days - switch with no penalty.

Ooredoo",APPROVED,offline
97456809041,Retention_Save_25pct,Retention,0.1879,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is 53 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 53 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97456087268,Data_AddOn_5GB,NBO,0.2131,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457155579,Data_AddOn_5GB,NBO,0.1716,Email,Customer logged a recent complaint.,"Dear Customer,

Customer logged a recent complaint.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97451403119,Data_AddOn_5GB,NBO,0.2551,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is 30 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97459212420,Data_AddOn_5GB,NBO,0.1383,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451402732,Retention_Save_25pct,Retention,0.211,Call,Customer exceeded the data cap in 1 of the last 3 months.,"AGENT: Customer exceeded the data cap in 1 of the last 3 months. Recommend: Based on your recent usage, our Retention Save 25pct keeps you covered.",APPROVED,offline
97451506079,Data_AddOn_5GB,NBO,0.3283,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (84% of cap), is 22 days from renewal, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452950013,Data_AddOn_5GB,NBO,0.2103,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97452132658,Data_AddOn_5GB,NBO,0.2756,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452985209,Retention_Save_25pct,Retention,0.2018,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 37 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 37 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97455322626,Data_AddOn_5GB,NBO,0.1997,Push,"Customer exceeded the data cap in 1 of the last 3 months, is 55 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97451656951,Data_AddOn_5GB,NBO,0.2185,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459399911,Data_AddOn_5GB,NBO,0.2239,SMS,Customer is 40 days from renewal.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454479591,10GB_Aggressive_HVC,Retention,0.219,Email,"Customer shows elevated churn risk, logged a recent complaint.","Dear Customer,

Customer shows elevated churn risk, logged a recent complaint.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered.

Ooredoo",APPROVED,offline
97456203916,Data_AddOn_5GB,NBO,0.2058,Call,Customer exceeded the data cap in 2 of the last 3 months.,AGENT: Customer exceeded the data cap in 2 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97457026988,Data_AddOn_5GB,NBO,0.1388,Push,Customer logged a recent complaint.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458426263,10GB_Aggressive_HVC,Retention,0.2828,Push,"Customer exceeded the data cap in 3 of the last 3 months, shows elevated churn risk.","Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",APPROVED,offline
97453366610,Data_AddOn_5GB,NBO,0.2192,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97455180303,Data_AddOn_5GB,NBO,0.1948,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97455684346,10GB_Aggressive_HVC,Retention,0.29,Email,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (92% of cap), shows elevated churn risk.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (92% of cap), shows elevated churn risk.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered.

Ooredoo",APPROVED,offline
